,주소,geocoding_juso4
18217,"서울특별시 서초구 강남대로 487, 원빌딩 5,6층 (반포동)",서울특별시 서초구 강남대로 487
18218,"서울특별시 강남구 강남대로 626, 엠아이타워빌딩 5층 (신사동)",서울특별시 강남구 강남대로 626
18219,"서울특별시 강남구 테헤란로4길 5, 해암빌딩 4층 (역삼동)",서울특별시 강남구 테헤란로4길 5
18220,"서울특별시 마포구 양화로 68, 6층 (서교동, 한동빌딩)",서울특별시 마포구 양화로 68
18221,"서울특별시 송파구 백제고분로 91, LK 빌딩 3층 (잠실동)",서울특별시 송파구 백제고분로 91
18222,"서울특별시 강서구 강서로 360, 솔레드림 4층 402호 (내발산동)",서울특별시 강서구 강서로 360
18223,"서울특별시 동작구 동작대로 85, 6층 (사당동)",서울특별시 동작구 동작대로 85
18224,"서울특별시 서초구 바우뫼로 205, 3층 (양재동)",서울특별시 서초구 바우뫼로 205
18225,"서울특별시 동대문구 전농로 136, 지하1층 (전농동)",서울특별시 동대문구 전농로 136
18226,"서울특별시 중구 다산로 222, 2층 (신당동)",서울특별시 중구 다산로 222
18227,"서울특별시 용산구 한강대로 69, 2층 217-1, 2호 (한강로2가, 용산푸르지오써밋)",서울특별시 용산구 한강대로 69
18228,"서울특별시 강남구 논현로 838, 1층 일부층 (신사동)",서울특별시 강남구 논현로 838
18229,"서울특별시 강남구 논현로 838, 1층 일부층 (신사동)",서울특별시 강남구 논현로 838
18230,"서울특별시 강남구 강남대로 480, 4층 (논현동)",서울특별시 강남구 강남대로 480
18231,"서울특별시 서초구 강남대로 477, 1~2층 (반포동)",서울특별시 서초구 강남대로 477
18232,"서울특별시 서초구 강남대로 349, 우남빌딩 4,10층 (서초동)",서울특별시 서초구 강남대로 349
18233,서울특별시 서초구 서운로1길 21 (서초동),서울특별시 서초구 서운로1길 21 
18234,"서울특별시 금천구 독산로 131-1, 2층 (시흥동)",서울특별시 금천구 독산로 131-1
18235,"서울특별시 송파구 올림픽로35다길 42, 601호 (신천동, 한국루터회관)",서울특별시 송파구 올림픽로35다길 42
18236,"서울특별시 성북구 화랑로19길 77, 1층 (장위동)",서울특별시 성북구 화랑로19길 77
18237,"서울특별시 중랑구 중랑역로 90 (중화동, 대원메디칼빌딩)",서울특별시 중랑구 중랑역로 90 
18238,"서울특별시 구로구 새말로 94, 1층 (구로동)",서울특별시 구로구 새말로 94
18239,서울특별시 강동구 명일로 249 (길동),서울특별시 강동구 명일로 249 
18240,"서울특별시 강서구 등촌로5길 2, 2층 (화곡동)",서울특별시 강서구 등촌로5길 2
18241,"서울특별시 광진구 자양로 38, 편안한요양병원 (자양동)",서울특별시 광진구 자양로 38
18242,"서울특별시 성동구 아차산로 96, 2층 (성수동2가)",서울특별시 성동구 아차산로 96
18243,"서울특별시 서대문구 통일로 450, 2층 (홍제동)",서울특별시 서대문구 통일로 450
18244,서울특별시 종로구 사직로 137 (적선동),서울특별시 종로구 사직로 137 
18245,"서울특별시 노원구 동일로 1036, 301호 (공릉동)",서울특별시 노원구 동일로 1036
18246,"서울특별시 성북구 동소문로 97, 3층 (동소문동6가)",서울특별시 성북구 동소문로 97
18247,"서울특별시 은평구 서오릉로 140, 3층 (대조동)",서울특별시 은평구 서오릉로 140
18248,"서울특별시 강서구 양천로 28, 벽산에어트리움 2층 214호 (방화동)",서울특별시 강서구 양천로 28
18249,"서울특별시 금천구 벚꽃로 298, 216호 (가산동, 대륭포스트타워6차 )",서울특별시 금천구 벚꽃로 298
18250,"서울특별시 강남구 선릉로153길 25, 2, 3층 (신사동)",서울특별시 강남구 선릉로153길 25
18251,"서울특별시 성북구 장월로1길 47, 지상2층 (상월곡동)",서울특별시 성북구 장월로1길 47
18252,"서울특별시 은평구 응암로 235, 3층 (응암동, 대성빌딩)",서울특별시 은평구 응암로 235
18253,서울특별시 노원구 공릉로 150 (공릉동),서울특별시 노원구 공릉로 150 
18254,"서울특별시 강남구 압구정로 316, 영진빌딩 5층 (신사동)",서울특별시 강남구 압구정로 316
18255,"서울특별시 송파구 가락로 113 (석촌동, 3,4층)",서울특별시 송파구 가락로 113 
18256,서울특별시 서대문구 명지대길 101 (남가좌동),서울특별시 서대문구 명지대길 101 
18257,"서울특별시 송파구 위례광장로 136, 에비뉴상가D동 205~206호 (장지동, 위례아이파크)",서울특별시 송파구 위례광장로 136
18258,"서울특별시 서초구 강남대로61길 10, 2층 (서초동, 센터프라자)",서울특별시 서초구 강남대로61길 10
18259,서울특별시 용산구 신흥로 150,서울특별시 용산구 신흥로 150
18260,"서울특별시 강동구 양재대로 1465 (길동, 마루홈타운)",서울특별시 강동구 양재대로 1465 
18261,"서울특별시 강남구 압구정로30길 23, 1층 (신사동)",서울특별시 강남구 압구정로30길 23
18262,서울특별시 노원구 동일로180길 17 (공릉동),서울특별시 노원구 동일로180길 17 
18263,서울특별시 강북구 노해로 91 (수유동),서울특별시 강북구 노해로 91 
18264,"서울특별시 종로구 새문안로 15-1, 4층 (평동)",서울특별시 종로구 새문안로 15-1
18265,"서울특별시 강동구 양재대로 1477, 6층 602호 (길동, 삼환빌딩)",서울특별시 강동구 양재대로 1477
18266,"서울특별시 동작구 여의대방로 250, 상가동 4-7호 (대방동, 대림아파트(상가동))",서울특별시 동작구 여의대방로 250
18267,서울특별시 종로구 평창문화로 39,서울특별시 종로구 평창문화로 39
18268,서울특별시 종로구 평창11길 6 (평창동),서울특별시 종로구 평창11길 6 
18269,"서울특별시 종로구 진흥로 432, 2층 201호 (구기동)",서울특별시 종로구 진흥로 432
18270,"서울특별시 노원구 화랑로 337, 5층 1호,2호 (월계동)",서울특별시 노원구 화랑로 337
18271,"서울특별시 송파구 중대로 24, 208호 (문정동, 올림픽훼밀리타운)",서울특별시 송파구 중대로 24
18272,"서울특별시 종로구 새문안로3길 15, 동원빌딩 1층 (당주동)",서울특별시 종로구 새문안로3길 15
18273,서울특별시 성동구 독서당로 302 (금호동4가),서울특별시 성동구 독서당로 302 
18274,"서울특별시 노원구 공릉로46길 3, 2층 (공릉동, 공릉동평화타운)",서울특별시 노원구 공릉로46길 3
18275,"서울특별시 노원구 공릉로46길 3, 2층 (공릉동, 공릉동평화타운)",서울특별시 노원구 공릉로46길 3
18276,서울특별시 관악구 봉천로 488 (봉천동),서울특별시 관악구 봉천로 488 
18277,서울특별시 동대문구 약령중앙로 14-8(제기동),서울특별시 동대문구 약령중앙로 14-8
18278,"서울특별시 강남구 선릉로69길 19, 2층 (역삼동, 역삼래미안아파트)",서울특별시 강남구 선릉로69길 19
18279,서울특별시 구로구 개봉로 35 (개봉동),서울특별시 구로구 개봉로 35 
18280,"서울특별시 양천구 곰달래로5길 29-1, 1층 (신월동)",서울특별시 양천구 곰달래로5길 29-1
18281,"서울특별시 은평구 진흥로 156, 2층 (녹번동, 신명빌딩)",서울특별시 은평구 진흥로 156
18282,"서울특별시 마포구 양화로 157, 203호 (동교동, 파라다이스텔)",서울특별시 마포구 양화로 157
18283,"서울특별시 마포구 월드컵로 88, 서교월드빌딩 2층 (서교동)",서울특별시 마포구 월드컵로 88
18284,"서울특별시 도봉구 삼양로 606, 2~5층 (쌍문동)",서울특별시 도봉구 삼양로 606
18285,서울특별시 강북구 도봉로 266 (미아동),서울특별시 강북구 도봉로 266 
18286,"서울특별시 관악구 남부순환로 1600, 4층 (신림동)",서울특별시 관악구 남부순환로 1600
18287,"서울특별시 마포구 대흥로 34, 2~4층 (용강동)",서울특별시 마포구 대흥로 34
18288,"서울특별시 노원구 동일로 1701, 301호 (상계동, 오피앙빌딩)",서울특별시 노원구 동일로 1701
18289,"서울특별시 강남구 역삼로 403, 3층 (대치동)",서울특별시 강남구 역삼로 403
18290,"서울특별시 마포구 월드컵북로 192, 3,4층 (성산동)",서울특별시 마포구 월드컵북로 192
18291,서울특별시 도봉구 도봉로 683 (방학동),서울특별시 도봉구 도봉로 683 
18292,"서울특별시 강남구 강남대로 428, 만이빌딩 2층 (역삼동)",서울특별시 강남구 강남대로 428
18293,"서울특별시 송파구 오금로 129, 지하1층~6층 (방이동)",서울특별시 송파구 오금로 129
18294,"서울특별시 강남구 도산대로 209, 느루요양병원빌딩 지하1~2층, 지상1~10층  (신사동)",서울특별시 강남구 도산대로 209
18295,"서울특별시 강서구 마곡중앙6로 10, 2층 210,211호 (마곡동, 마곡역센트럴푸르지오시티)",서울특별시 강서구 마곡중앙6로 10
18296,"서울특별시 양천구 중앙로 291, 5층 (신월동)",서울특별시 양천구 중앙로 291
18297,"서울특별시 강동구 강동대로 143-52, 지하3, 지하1 일부, 1~5층 (성내동)",서울특별시 강동구 강동대로 143-52
18298,"서울특별시 종로구 새문안로5가길 33, 포레스트빌딩 2~12층,14층일부 (내자동)",서울특별시 종로구 새문안로5가길 33
18299,"서울특별시 관악구 남부순환로 1623, 아카테미한의원 지하1층~4층 (신림동)",서울특별시 관악구 남부순환로 1623
18300,"서울특별시 서초구 신반포로23길 30, 212,213호 (잠원동, 반원상가)",서울특별시 서초구 신반포로23길 30
18301,"서울특별시 성동구 왕십리로 50, 지하1층 (성수동1가)",서울특별시 성동구 왕십리로 50
18302,"서울특별시 성동구 한림말길 56, 강변벽산빌라트 203, 204호 (옥수동)",서울특별시 성동구 한림말길 56
18303,"서울특별시 송파구 오금로19길 6, 강호빌딩 2층 201호 (방이동)",서울특별시 송파구 오금로19길 6
18304,"서울특별시 마포구 양화로 156, LG팰리스빌딩 501~503호 (동교동)",서울특별시 마포구 양화로 156
18305,서울특별시 송파구 오금로 173 (방이동),서울특별시 송파구 오금로 173 
18306,"서울특별시 강남구 도산대로53길 39, 신사동 C/K빌딩 6층 (신사동)",서울특별시 강남구 도산대로53길 39
18307,"서울특별시 양천구 공항대로 610 (목동, 정종일산부인과)",서울특별시 양천구 공항대로 610 
18308,"서울특별시 강남구 강남대로 390, 11층 (역삼동, 미진프라자)",서울특별시 강남구 강남대로 390
18309,"서울특별시 강남구 봉은사로 116, 은성빌딩 5층 (역삼동)",서울특별시 강남구 봉은사로 116
18310,"서울특별시 강남구 강남대로 364, 미왕빌딩 6층 (역삼동)",서울특별시 강남구 강남대로 364
18311,서울특별시 마포구 마포대로 92 (도화동),서울특별시 마포구 마포대로 92 
18312,"서울특별시 강동구 양재대로 1355, 2층 (성내동)",서울특별시 강동구 양재대로 1355
18313,"서울특별시 서대문구 통일로 464, 홍제빌딩 2층 (홍제동)",서울특별시 서대문구 통일로 464
18314,"서울특별시 강남구 선릉로162길 41, 3층 (청담동)",서울특별시 강남구 선릉로162길 41
18315,"서울특별시 노원구 동일로 1413, 2층 (상계동, 남성빌딩)",서울특별시 노원구 동일로 1413
18316,"서울특별시 구로구 디지털로26길 123, 지플러스코오롱디지털타워 205호 (구로동)",서울특별시 구로구 디지털로26길 123
18317,"서울특별시 송파구 올림픽로 102, 10층 (잠실동, 서일빌딩)",서울특별시 송파구 올림픽로 102
18318,"서울특별시 강서구 양천로 476, 금부빌딩 4층 406호 (등촌동)",서울특별시 강서구 양천로 476
18319,"서울특별시 강동구 올림픽로 622, 케이디빌딩 6층 (성내동)",서울특별시 강동구 올림픽로 622
18320,"서울특별시 마포구 월드컵북로 15, 아도디아빌딩 3층 301호 (서교동)",서울특별시 마포구 월드컵북로 15
18321,"서울특별시 서초구 강남대로 605, 14층 (잠원동, 휴먼타워)",서울특별시 서초구 강남대로 605
18322,"서울특별시 성동구 행당로 1, 2층 (금호동1가)",서울특별시 성동구 행당로 1
18323,서울특별시 서대문구 이화여대길 7 (대현동),서울특별시 서대문구 이화여대길 7 
18324,"서울특별시 서초구 동작대로 132, 6층 (방배동, 안석빌딩)",서울특별시 서초구 동작대로 132
18325,"서울특별시 강남구 도산대로 157, 신웅타워2 지하1층, 지상1층 일부, 3층, 4층 (신사동)",서울특별시 강남구 도산대로 157
